City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Charlotte,Honda,Accord,SEDAN,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,27 City / 36 Highway,2017,28227,"23,231",26874
Charlotte,Jeep,Grand Cherokee,SUV,Used,Gray,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 25 Highway,2019,28227,"25,673",39484
Charlotte,BMW,320i,SEDAN,Certified,White,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 35 Highway,2018,28269,"17,918",30977
Charlotte,BMW,530i xDrive,SEDAN,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2017,28269,"48,778",33977
Charlotte,INFINITI,QX50,SUV,Used,Brown,Wheat/Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,24 City / 31 Highway,2019,28269,"18,998",35477
Charlotte,Jeep,Wrangler,SUV,Used,Gray,Black,Manual,Gasoline,6-Cylinder,4 wheel drive,17 City / 23 Highway,2020,28269,"16,714",54977
Charlotte,BMW,M340i,SEDAN,Certified,White,Black W/Blue Stitching,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2020,28269,"14,868",55977
Charlotte,BMW,M340i,SEDAN,Certified,Black,Black W/Blue Stitching,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,23 City / 32 Highway,2021,28269,"4,887",59385
Charlotte,BMW,X5,SUV,Certified,Gray,Coffee,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,21 City / 25 Highway,2021,28269,"8,215",69477
Charlotte,Cadillac,Escalade ESV,SUV,Used,Gray,Maple Sugar With Jet Black Acc,Automatic,Gasoline,8-Cylinder,4 wheel drive,14 City / 21 Highway,2019,28269,"13,922",77477
Charlotte,Ford,Fusion,SEDAN,Used,Black,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 34 Highway,2016,28269,"51,239",19901
Charlotte,Toyota,Tacoma,TRUCKS,Used,White,Cement Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - rear,20 City / 23 Highway,2018,28269,"29,772",31901
Charlotte,Lexus,IS 300,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 30 Highway,2019,28269,"6,770",38901
Charlotte,Lexus,NX 300,SUV,Certified,Silver,F Sport White,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 28 Highway,2021,28269,"6,120",46891
Charlotte,Lexus,RX 350,SUV,Certified,Gray,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2021,28269,"9,749",53891
Charlotte,Honda,Passport,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 24 Highway,2020,28227,"22,086",41626
Charlotte,Lexus,GX 460,SUV,Used,Black,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 19 Highway,2021,28227,"9,993",62226
Charlotte,Lexus,RX 450h,SUV,Used,Black,Circuit Red,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,All wheel drive,31 City / 28 Highway,2021,28227,"3,917",62226
Charlotte,Porsche,911,CONVERT,Certified,Blue,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 27 Highway,2013,28227,"23,469",88911
Charlotte,MAZDA,MAZDA3,SEDAN,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,26 City / 35 Highway,2021,28134,"1,318",26279
Charlotte,Subaru,Outback,SUV,Certified,Green,Warm Ivory,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 32 Highway,2019,28273,"22,121",29955
Charlotte,Chevrolet,Silverado 1500,TRUCKS,Used,Gray,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 22 Highway,2019,28273,"31,140",48610
Charlotte,Chevrolet,Equinox,SUV,Used,Gray,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,26 City / 31 Highway,2020,28273,"17,272",30988
Charlotte,Chevrolet,Blazer,SUV,Used,White,Jet Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 26 Highway,2019,28273,"23,124",44800
Charlotte,Chevrolet,Tahoe,SUV,Certified,White,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 19 Highway,2021,28273,"4,871",78988
Charlotte,Chevrolet,Equinox,SUV,Certified,White,Medium Ash Gray,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,24 City / 30 Highway,2018,28212,"32,517",24937
Charlotte,Chevrolet,Corvette,COUPE,Certified,Blue,Gray,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,,2017,28212,"12,169",61983
Charlotte,Chevrolet,Corvette,COUPE,Certified,Red,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,15 City / 25 Highway,2019,28212,"1,743",75863
Charlotte,BMW,i3,HATCH,Used,Black,Mega Carum Spice Gray,Single-Speed,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - rear,,2018,28212,"12,499",27993
Charlotte,Honda,Accord,SEDAN,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,28212,"7,690",29992
Charlotte,Mercedes-Benz,GLC 300,SUV,Used,White,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 28 Highway,2017,28212,"44,238",31995
Charlotte,Mercedes-Benz,C 300,SEDAN,Certified,Blue,Silk Beige/Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 32 Highway,2018,28212,"33,805",35597
Charlotte,Mercedes-Benz,C 300,SEDAN,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 32 Highway,2018,28212,"26,905",35990
Charlotte,Toyota,Tacoma,TRUCKS,Used,Red,Black/Orange,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 24 Highway,2018,28212,"26,725",36993
Charlotte,Mercedes-Benz,C 300,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 33 Highway,2019,28212,"10,787",37999
Charlotte,Mercedes-Benz,C 300,SEDAN,Certified,White,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2020,28212,"19,016",43996
Charlotte,Toyota,4Runner,SUV,Used,White,Black/Graphite,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 19 Highway,2021,28212,"5,753",53993
Charlotte,Mercedes-Benz,GLE 350,SUV,Certified,Gray,Espresso Brown,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,19 City / 26 Highway,2020,28212,"19,205",58994
Charlotte,Mercedes-Benz,GLE 350,SUV,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,20 City / 27 Highway,2020,28212,"14,277",58999
Charlotte,Mercedes-Benz,GLE 350,SUV,Used,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,19 City / 26 Highway,2020,28212,"12,640",62599
Charlotte,Lincoln,Aviator,SUV,Used,Gray,Ebony,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18 City / 26 Highway,2021,28212,"9,690",66990
Charlotte,Subaru,Legacy,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,All wheel drive,26 City / 35 Highway,2016,28213,"59,047",19997
Charlotte,Ford,Escape,SUV,Used,Silver,Charcoal Black,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,20 City / 27 Highway,2018,28212,"39,992",28997
Charlotte,Toyota,Camry,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 41 Highway,2019,28212,"28,316",33614
Charlotte,Ford,Explorer,SUV,Used,Black,Medium Stone,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,17 City / 24 Highway,2018,28212,"32,201",36865
Charlotte,Genesis,G80,SEDAN,Used,Gray,Ivory,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 24 Highway,2018,28212,"31,917",37239
Charlotte,Lexus,ES 350,SEDAN,Certified,Black,Black W/Birds Eye Maple,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2018,28212,"9,552",38607
Charlotte,Lexus,IS 300,SEDAN,Certified,Blue,Glazed Caramel,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 31 Highway,2021,28212,"8,541",42142
Charlotte,Acura,MDX,SUV,Used,Black,Parchment,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 25 Highway,2019,28212,"16,490",44098
Charlotte,Cadillac,XT5,SUV,Used,Silver,Jet Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 25 Highway,2019,28212,"10,259",45597
Charlotte,Volvo,XC40,SUV,Used,White,Charcoal,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 30 Highway,2021,28212,"11,336",45997
Charlotte,Buick,Enclave,SUV,Used,Silver,Dark Galvanized With Ebony,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,18 City / 26 Highway,2020,28212,"3,743",46679
Charlotte,Lexus,RC 350,COUPE,Certified,White,Glazed Caramel,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,20 City / 28 Highway,2020,28212,"10,546",51477
Charlotte,Lexus,GX 460,SUV,Certified,Black,Sepia,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 18 Highway,2019,28212,"29,436",53997
Charlotte,Lexus,LC 500,COUPE,Certified,White,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2019,28212,"9,102",91997
Charlotte,Audi,A4,SEDAN,Used,Silver,Atlas Beige,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,25 City / 34 Highway,2021,28269,"4,591",39589
Charlotte,BMW,M3,SEDAN,Used,White,Sakhir Orange/Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,,2018,28269,"30,992",67999
Charlotte,Toyota,RAV4,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 34 Highway,2020,28027,"18,110",32995
Charlotte,Jeep,Gladiator,TRUCKS,Used,White,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 22 Highway,2021,28027,"7,112",52788
Charlotte,Chevrolet,Malibu,SEDAN,Used,Red,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,27 City / 36 Highway,2018,28214,"50,590",20000
Charlotte,Toyota,Tundra,TRUCKS,Used,Silver,Graphite,Automatic,Gasoline,8-Cylinder,4 wheel drive,13 City / 17 Highway,2018,28214,"22,756",48000
Charlotte,Jaguar,F-TYPE,CONVERT,Certified,Silver,Ebony,Automatic,Gasoline,6-Cylinder Supercharged,2 wheel drive - rear,19 City / 27 Highway,2020,28212,"11,075",65900
Charlotte,Land Rover,Range Rover Sport,SUV,Certified,Gray,Ivory/Ebony/Ivory/Ivory,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,19 City / 24 Highway,2021,28212,"7,499",89900
Charlotte,Porsche,718 Cayman,COUPE,Used,,,Manual,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,20 City / 26 Highway,2019,28227,"5,292",82988
Charlotte,Hyundai,Elantra,SEDAN,Used,Red,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,30 City / 40 Highway,2020,28227,"14,504",20984
Charlotte,Mercedes-Benz,C 300,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,25 City / 34 Highway,2016,28227,"60,053",25978
Charlotte,Acura,ILX,SEDAN,Certified,Red,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 34 Highway,2019,28227,"32,439",27350
Charlotte,Acura,RDX,SUV,Used,,Ebony,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,21 City / 26 Highway,2019,28227,"30,706",38806
Charlotte,Lexus,RX 350,SUV,Used,Beige,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2017,28227,"18,199",40418
Charlotte,Toyota,Highlander,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,21 City / 29 Highway,2021,28227,"5,530",40997
Charlotte,Acura,MDX,SUV,Used,Black,Parchment,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 25 Highway,2019,28227,"29,747",45457
Charlotte,Lexus,IS 250,SEDAN,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,21 City / 30 Highway,2015,28227,"56,544",27491
Charlotte,BMW,i3,HATCH,Certified,White,Atelier European Dark,Single-Speed,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - rear,,2018,28227,"12,942",27777
Charlotte,Toyota,RAV4,SUV,Used,Black,Nutmeg,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 34 Highway,2019,28227,"26,040",30552
Charlotte,Jeep,Wrangler,SUV,Used,Gray,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 23 Highway,2018,28227,"27,268",37673
Charlotte,BMW,530i,SEDAN,Certified,Blue,Night Blue,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,28227,"37,959",38062
Charlotte,BMW,X3,SUV,Certified,White,Canberra Beige/Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 29 Highway,2018,28227,"31,121",39991
Charlotte,Honda,Passport,SUV,Used,Gray,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 25 Highway,2020,28227,"17,518",40392
Charlotte,BMW,X3,SUV,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 29 Highway,2018,28227,"30,565",40491
Charlotte,BMW,X3,SUV,Certified,Brown,Canberra Beige/Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 29 Highway,2019,28227,"27,096",40772
Charlotte,BMW,X5,SUV,Certified,Gray,Terra,Automatic,Hybrid Gas/Electric,Plug-in Hybrid,All wheel drive,23 City / 25 Highway,2018,28227,"36,777",45991
Charlotte,BMW,440i,CONVERT,Certified,Blue,Ivory White/Dark Oyster,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,21 City / 29 Highway,2019,28227,"22,710",51333
Charlotte,Ford,F150,TRUCKS,Used,White,,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2018,28227,"36,414",51491
Charlotte,BMW,430i xDrive,CONVERT,Certified,Blue,Venetian Beige/Dk Oyster,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 32 Highway,2020,28227,"13,360",53422
Charlotte,Toyota,4Runner,SUV,Used,Blue,Black/Graphite,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 19 Highway,2022,28227,"2,899",53991
Charlotte,Lexus,GX 460,SUV,Used,Silver,Sepia,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 19 Highway,2020,28227,"17,175",58242
Charlotte,BMW,740i,SEDAN,Used,White,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,21 City / 29 Highway,2019,28227,"26,422",59273
Charlotte,BMW,M550i xDrive,SEDAN,Certified,Black,Black,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,18 City / 25 Highway,2019,28227,"40,466",59491
Charlotte,BMW,X5,SUV,Certified,White,Canberra Beige,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2019,28227,"26,763",61991
Charlotte,BMW,X5,SUV,Certified,Black,Black,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2019,28227,"28,673",62991
Charlotte,BMW,X7,SUV,Certified,Blue,Cognac,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,20 City / 25 Highway,2020,28227,"20,755",82991
Charlotte,BMW,750i xDrive,SEDAN,Certified,Black,Cognac,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,17 City / 25 Highway,2020,28227,"21,686",85991
Charlotte,BMW,430i xDrive,CONVERT,Used,Red,Black/Dark Oyster,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 32 Highway,2018,28227,"37,776",39006
Charlotte,Mitsubishi,Galant,SEDAN,Used,White,White,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,21 City / 30 Highway,2011,28212,"71,780",6995
Charlotte,MINI,Cooper Roadster,CONVERT,Used,Orange,Carbon Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,27 City / 34 Highway,2012,28212,"39,870",12995
Charlotte,Ford,Fusion,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 34 Highway,2015,28212,"102,623",13399
Charlotte,Jeep,Patriot,SUV,Used,Blue,Dark Slate Gray,Automatic,Gasoline,4-Cylinder,4 wheel drive,21 City / 27 Highway,2014,28212,"73,656",13995
Charlotte,Kia,Optima,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 33 Highway,2015,28212,"71,399",14399
Charlotte,Kia,Forte,SEDAN,Used,Black,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 36 Highway,2016,28212,"49,077",14495
Charlotte,Honda,Civic,SEDAN,Used,Black,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 37 Highway,2015,28212,"69,249",15995
Charlotte,Kia,Soul,HATCH,Used,White,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 30 Highway,2017,28212,"26,729",16995
Charlotte,Ford,EcoSport,SUV,Used,Off White,Ebony Black,Automatic,Gasoline,3-Cylinder Turbo,2 wheel drive - front,27 City / 29 Highway,2018,28212,"36,622",18495
Charlotte,Dodge,Journey,SUV,Used,White,Black,Automatic,Flexible Fuel,6-Cylinder,2 wheel drive - front,17 City / 25 Highway,2018,28212,"19,328",21995
Charlotte,Ford,C-MAX,HATCH,Used,Red,Charcoal Black,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,42 City / 38 Highway,2018,28212,"33,903",21995
Charlotte,Toyota,Camry,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 39 Highway,2019,28212,"41,442",23399
Charlotte,Dodge,Journey,SUV,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,19 City / 25 Highway,2019,28212,"27,148",23995
Charlotte,Buick,Encore,SUV,Used,Black,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,25 City / 30 Highway,2019,28212,"21,346",23995
Charlotte,Nissan,Frontier,TRUCKS,Used,Silver,Steel,Automatic,Flexible Fuel,6-Cylinder,4 wheel drive,15 City / 21 Highway,2018,28212,"40,423",24399
